,0,1
0,C2,46.0
1,P,2469.0
2,C1,50.0
3,B,943.0
4,P,1064.0
5,B,476.0
6,P,6632.0
7,C1,60.0
8,P,14221.0
9,C1,1301.0
10,P,659.0
11,B,1283.0
12,P,14821.0
13,B,916.0
14,C1,230.0
15,P,423.0
16,B,8463.0
17,C2,17242.0
18,B,578.0
19,C1,3104.0
20,P,5857.0
21,C2,2806.0
22,P,4389.0
23,C2,1536.0
24,B,6786.0
25,C2,207.0
26,B,6369.0
27,C2,4132.0
28,B,5639.0
29,C2,854.0
30,B,24973.0
31,P,1884.0
32,B,13335.0
33,C2,413.0
34,B,25014.0
35,C2,280.0
36,B,16537.0
37,C2,882.0
38,B,18477.0
39,P,1204.0
40,B,10924.0
41,C2,3042.0
42,B,7821.0
43,C2,1074.0
44,B,2980.0
45,C2,155.0
46,P,4478.0
47,C2,6806.0
48,C1,769.0
49,B,1075.0
50,P,1686.0
51,B,4873.0
52,C2,2105.0
